ost,river,ostan,station,sal,abi,ertefa,arz,tool,code,mhr,abn,azr,dey,bah,esf,far,ord,khr,tir,mor,shr,rooz
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.001,0.012,0.021,0.206,0,0,0,0,0,5
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.001,0.012,0.021,0.12,0,0,0,0,0,6
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.002,0.012,0.021,0.056,0,0,0,0,0,7
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.002,0.013,0.021,0.056,0,0,0,0,0,8
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.002,0.013,0.021,0.056,0,0,0,0,0,9
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.003,0.014,0.021,0.056,0,0,0,0,0,10
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.003,0.014,0.021,0.033,0,0,0,0,0,11
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.004,0.014,0.049,0.002,0,0,0,0,0,12
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.004,0.015,0.076,0.002,0,0,0,0,0,13
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.004,0.015,0.104,0.002,0,0,0,0,0,14
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.005,0.015,0.131,0.002,0,0,0,0,0,15
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.005,0.016,0.159,0.002,0,0,0,0,0,16
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.005,0.016,0.186,0.002,0,0,0,0,0,17
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.006,0.016,0.213,0.047,0,0,0,0,0,18
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.006,0.017,0.241,0.105,0,0,0,0,0,19
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.006,0.017,0.326,0.105,0,0,0,0,0,20
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.007,0.017,0.425,0.002,0,0,0,0,0,21
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.007,0.018,0.326,0.002,0,0,0,0,0,22
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.007,0.018,0.241,0.002,0,0,0,0,0,23
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.008,0.019,0.423,0.002,0,0,0,0,0,24
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.008,0.019,0.285,0.002,0,0,0,0,0,25
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.009,0.019,0.234,0.002,0,0,0,0,0,26
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.009,0.02,0.241,0.002,0,0,0,0,0,27
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.009,0.02,0.241,0.002,0,0,0,0,0,28
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.01,0.02,0.241,0,0,0,0,0,0,29
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,0,0,0,0.01,0.021,,0,0,0,0,0,0,30
25,‰„Ì‰ ç«Ì,«—œ»Ì·  -25,‰„Ì‰,1332,33,1459,38-25-45,48-29-06,19-099,,,,,,,0,0,0,0,0,0,31
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0,0.155,0.639,0.807,3.96,1.68,2.47,0.115,0,0,0,0,1
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0,0.06,0.561,1.17,4.16,1.63,2.35,0.019,0,0,0,0,2
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.019,0.723,1.09,4.37,1.42,2.35,0.019,0,0,0,0,3
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.101,0.896,0.807,4.57,1.42,2.59,0.019,0,0,0,0,4
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.101,1.27,0.68,4.78,1.47,2.83,0.009,0,0,0,0,5
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.101,1.37,0.723,4.98,1.37,2.71,0,0,0,0,0,6
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.101,1.37,0.807,5.19,1.47,2.59,0,0,0,0,0,7
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.101,1.47,1.03,5.39,1.57,2.35,0,0,0,0,0,8
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.06,1.57,1.22,5.69,1.79,2.12,0,0,0,0,0,9
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.039,1.57,1.22,6.61,1.79,2.47,0,0,0,0,0,10
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.019,1.57,1.23,5.84,2.35,2.35,0,0,0,0,0,11
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.06,1.68,0.807,5.26,3.03,2.23,0,0,0,0,0,12
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.019,1.9,0.639,4.82,5.91,2.12,0,0,0,0,0,13
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.06,2.01,0.482,5.99,10.6,1.79,0,0,0,0,0,14
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.274,0.101,2.36,0.686,3.03,11.3,1.79,0,0,0,0,0,15
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.21,0.155,1.9,0.891,14.9,6.53,1.68,0.105,0,0,0,0,16
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.338,0.41,1.57,1.1,2.71,6.22,1.57,0.009,0,0,0,0,17
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.338,0.645,1.57,1.3,3.09,5.91,1.57,0.009,0,0,0,0,18
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.338,0.482,1.08,1.5,2.12,5.76,1.57,0.009,0,0,0,0,19
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.338,0.561,0.896,1.71,2.01,5.54,1.57,0,0,0,0,0,20
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.41,0.561,0.807,1.91,1.9,7,1.57,0,0,0,0,0,21
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.482,0.561,0.723,2.12,2.01,9.2,1.37,0,0,0,0,0,22
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.482,0.338,0.723,2.32,2.01,9.37,0.986,0,0,0,0,0,23
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.482,0.338,0.807,2.53,2.12,8.53,0.896,0,0,0,0,0,24
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.482,0.41,0.807,2.73,1.79,7.24,0.639,0,0,0,0,0,25
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.482,0.445,0.941,2.94,1.68,4.41,0.639,0,0,0,0,0,26
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.41,0.41,0.941,3.14,2.02,3.2,0.639,0,0,0,0,0,27
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.338,0.445,0.851,3.34,1.47,2.59,0.639,0,0,0,0,0,28
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.338,0.639,1.22,3.55,1.9,2.53,0.41,0,0,0,0,0,29
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,0.338,0.639,0.807,3.75,1.9,,0.338,0,0,0,0,0,30
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,”«„Ì«‰,1333,34,1290,38-22-53,48-14-48,19-101,,,,,,,0.21,0,0,0,0,0,31
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.009,0.06,0.039,0.054,0.036,0.017,0.001,0,0,0,1
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.011,0.049,0.044,0.06,0.091,0.009,0.001,0,0,0,2
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.013,0.044,0.044,0.068,0.451,0.003,0.001,0,0,0,3
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.021,0.049,0.039,0.049,0.765,0.002,0,0,0,0,4
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.031,0.049,0.039,0.044,0.449,0.002,0,0,0,0,5
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.031,0.049,0.035,0.044,0.656,0.002,0,0,0,0,6
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.038,0.044,0.029,0.049,0.108,0.002,0,0,0,0,7
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.038,0.047,0.023,0.054,0.063,0.002,0,0,0,0,8
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.042,0.049,0.04,0.079,0.099,0.002,0,0,0,0,9
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.034,0.049,0.056,0.097,1.68,0.001,0,0,0,0,10
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.031,0.049,0.044,0.132,0.304,0.001,0,0,0,0,11
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.034,0.049,0.044,0.179,0.044,0.001,0,0,0,0,12
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.038,0.049,0.035,0.24,0.06,0.001,0,0,0,0,13
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.043,0.044,0.04,0.415,0.108,0.001,0,0,0,0,14
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.047,0.044,0.035,0.589,0.04,0.001,0,0,0,0,15
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.054,0.052,0.035,0.589,0.019,0.001,0,0,0,0,16
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.051,0.049,0.049,1.12,0.016,0.001,0,0,0,0,17
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.049,0.039,0.04,1.23,0.014,0.001,0,0,0,0,18
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.042,0.04,0.04,0.095,0.019,0.001,0,0,0,0,19
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0,0.02,0.035,0.049,0.108,0.068,0.001,0,0,0,0,20
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.001,0.016,0.032,0.044,0.778,0.016,0.002,0,0,0,0,21
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.002,0.016,0.045,0.056,1.25,0.071,0.002,0,0,0,0,22
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.002,0.014,0.04,0.056,0.533,0.098,0.002,0,0,0,0,23
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.004,0.072,0.039,0.068,2.2,0.098,0.001,0,0,0,0,24
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.004,0.072,0.049,0.06,1.02,0.178,0.001,0,0,0,0,25
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.002,0.079,0.039,0.054,0.075,0.167,0.001,0,0,0,0,26
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.005,0.083,0.039,0.049,0.027,0.196,0.001,0,0,0,0,27
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.005,0.079,0.04,0.049,0.027,0.192,0.001,0,0,0,0,28
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.004,0.072,0.035,0.068,0.091,0.084,0.001,0,0,0,0,29
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,0,0.006,0.066,0.044,0.097,,0.068,0.001,0,0,0,0,30
25,¬ﬁ ç«Ì,«—œ»Ì·  -25,‘„” ¬»«œ,1335,36,1493,37-59-53,48-15-14,19-123,,,,,,,0.054,0.001,0,0,0,0,31
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.018,0.03,0.018,0.049,0,0,0.293,0.003,0,0,0,0.007,1
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.03,0.027,0,0,0,0.293,0.008,0,0,0,0.008,2
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.03,0.036,0,0,0,0.305,0.008,0.001,0,0,0.008,3
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.021,0.068,0,0,0,0.282,0.005,0.001,0.003,0,0.009,4
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.021,0.021,0.103,0,0,0,0.228,0.003,0.001,0.002,0,0.009,5
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.018,0.025,0.103,0,0,0,0.189,0,0.001,0.005,0,0.009,6
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.04,0.103,0,0,0,0.135,0,0.001,0.008,0,0.01,7
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.05,0.12,0,0,0,0.111,0,0.001,0.012,0,0.01,8
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.04,0.117,0,0,2.2,0.103,0,0.002,0.015,0,0.011,9
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.03,0.109,0,0,2.55,0.103,0,0.002,0.018,0,0.011,10
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.035,0.28,0,0,2.49,0.075,0,0.002,0.021,0,0.012,11
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.03,0.309,0,0,3.07,0.075,0,0.002,0.009,0,0.012,12
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.014,0.274,0,0,2.99,0.045,0.004,0.001,0.003,0.002,0.014,13
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.014,0.238,0,0,1.5,0.03,0.008,0.001,0.003,0.004,0.005,14
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.014,0.011,0.203,0,0,0.775,0.03,0.005,0,0.003,0.006,0.003,15
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.011,0.003,0.168,0,0,0.692,0.021,0.003,0.018,0.003,0.008,0.003,16
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.012,0.412,0,0,0.725,0.021,0.002,0.004,0.003,0.01,0,17
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.056,0.285,0,0,0.698,0.021,0,0,0.106,0.012,0,18
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.03,0.222,0,0,0.764,0.021,0,0.003,0.158,0.014,0.04,19
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.014,0.203,0,0,1.1,0.021,0,0,0.069,0.014,0.042,20
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.011,0.175,0,0,1.59,0.021,0,0,0.036,0.003,0.169,21
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.011,0.203,0,0,1.29,0.014,0,0,0.021,0.003,0.076,22
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.014,0.213,0,0,0.874,0.011,0,0,0.014,0.003,0.039,23
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.008,0.018,0.263,0,0,0.982,0.011,0,0,0.008,0.004,0.039,24
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.027,0.014,0.273,0,0,0.724,0.005,0,0,0.008,0.004,0.034,25
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.15,0.014,0.295,0,0,0.498,0.003,0.004,0,0.008,0.005,0.101,26
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.062,0.011,0.246,0,0,0.352,0.003,0.003,0,0,0.005,0.119,27
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.045,0.011,0.197,0,0,0.294,0.003,0,0,0,0.006,0.083,28
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.04,0.014,0.147,0,0,0.305,0.003,0,0,0,0.006,0.056,29
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,0.04,0.014,0.098,0,0,,0.003,0,0,0,0.006,0.045,30
25,ﬁ—Â ”Ê,«—œ»Ì·  -25,¬·«œÌ“êÂ,1341,42,1347,38-17-00,48-35-22,19-149,,,,,,,0.003,0,0,0,0.007,0.034,31
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0,0.004,0.004,0.799,0.001,0.001,0,0,0,1
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0,0.004,0.004,0.799,0.002,0.001,0,0,0,2
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0,0.004,0.004,0.799,0.002,0,0,0,0,3
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0,0.004,0.004,0.859,0.002,0,0,0,0,4
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0,0.004,0.004,0.799,0.002,0,0,0,0,5
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0,0.004,0.004,0.74,0.002,0,0,0,0,6
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0,0.004,0.004,0.629,0.002,0,0,0,0,7
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0.004,0.004,0.27,0.094,0.002,0,0,0,0,8
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0.004,0.004,0.203,0.094,0.002,0,0,0,0,9
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0.004,0.004,0.27,0.06,0.002,0,0,0,0,10
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0.004,0.004,0.27,0.056,0.002,0,0,0,0,11
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0.004,0.004,0.308,0.053,0.002,0,0,0,0,12
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0.004,0.004,0.347,0.049,0.002,0,0,0,0,13
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0.004,0.004,0.433,0.045,0.002,0,0,0,0,14
25,”ﬁ“çÌ ç«Ì,«—œ»Ì·  -25,«Ì—Ì·,1342,43,1375,38-13-23,48-34-30,19-150,0,0,0,0.004,0.004,0.347,0.042,0.002,0,0,0,0,15
